year_month,district_name,market_name,commodity,variety,grade,min_price,max_price,modal_price,price_date,year_month
2020-12,Agra,Fatehpur Sikri,Potato,Local,FAQ,1000,1120,1065,2020-12-30,2020-12
2020-12,Agra,Fatehpur Sikri,Potato,Local,FAQ,900,1200,1040,2020-12-29,2020-12
2020-12,Agra,Fatehpur Sikri,Potato,Local,FAQ,1000,1200,1095,2020-12-28,2020-12
2020-12,Agra,Fatehpur Sikri,Potato,Local,FAQ,1000,1200,1080,2020-12-26,2020-12
2020-12,Agra,Fatehpur Sikri,Potato,Local,FAQ,1050,1250,1145,2020-12-25,2020-12
2020-12,Agra,Fatehpur Sikri,Potato,Local,FAQ,1000,1300,1120,2020-12-24,2020-12
2020-12,Agra,Fatehpur Sikri,Potato,Local,FAQ,1000,1300,1165,2020-12-23,2020-12
2020-12,Agra,Fatehpur Sikri,Potato,Local,FAQ,1000,1300,1155,2020-12-22,2020-12
2020-12,Agra,Fatehpur Sikri,Potato,Local,FAQ,1100,1300,1200,2020-12-21,2020-12
2020-12,Agra,Fatehpur Sikri,Potato,Local,FAQ,1100,1500,1260,2020-12-19,2020-12
2020-12,Agra,Fatehpur Sikri,Potato,Local,FAQ,1150,1350,1250,2020-12-18,2020-12
2020-12,Agra,Fatehpur Sikri,Potato,Local,FAQ,1200,1400,1300,2020-12-17,2020-12
2020-12,Agra,Fatehpur Sikri,Potato,Local,FAQ,1350,1650,1480,2020-12-16,2020-12
2020-12,Agra,Fatehpur Sikri,Potato,Local,FAQ,1800,2100,1945,2020-12-15,2020-12
2020-12,Agra,Fatehpur Sikri,Potato,Local,FAQ,1900,2150,2015,2020-12-14,2020-12
2020-12,Agra,Fatehpur Sikri,Potato,Local,FAQ,1900,2100,2000,2020-12-12,2020-12
2020-12,Agra,Fatehpur Sikri,Potato,Local,FAQ,2000,2150,2080,2020-12-11,2020-12
2020-12,Agra,Fatehpur Sikri,Potato,Local,FAQ,2050,2250,2150,2020-12-10,2020-12
2020-12,Agra,Fatehpur Sikri,Potato,Local,FAQ,2500,2800,2640,2020-12-09,2020-12
2020-12,Agra,Fatehpur Sikri,Potato,Local,FAQ,2800,2980,2880,2020-12-07,2020-12
2020-12,Agra,Fatehpur Sikri,Potato,Local,FAQ,0,0,2925,2020-12-05,2020-12
2020-12,Agra,Fatehpur Sikri,Potato,Local,FAQ,2800,3050,2915,2020-12-04,2020-12
2020-12,Agra,Fatehpur Sikri,Potato,Local,FAQ,0,0,2940,2020-12-03,2020-12
2020-12,Agra,Fatehpur Sikri,Potato,Local,FAQ,0,0,2925,2020-12-02,2020-12
2020-11,Agra,Fatehpur Sikri,Potato,Local,FAQ,2900,3050,2960,2020-11-30,2020-11
2020-11,Agra,Fatehpur Sikri,Potato,Local,FAQ,2800,3100,2945,2020-11-27,2020-11
2020-11,Agra,Fatehpur Sikri,Potato,Local,FAQ,0,0,2910,2020-11-26,2020-11
2020-11,Agra,Fatehpur Sikri,Potato,Local,FAQ,2700,3000,2890,2020-11-25,2020-11
2020-11,Agra,Fatehpur Sikri,Potato,Local,FAQ,2800,3000,2905,2020-11-24,2020-11
2020-11,Agra,Fatehpur Sikri,Potato,Local,FAQ,2800,3000,2920,2020-11-23,2020-11
2020-11,Agra,Fatehpur Sikri,Potato,Local,FAQ,2800,3000,2900,2020-11-21,2020-11
2020-11,Agra,Fatehpur Sikri,Potato,Local,FAQ,2700,3000,2885,2020-11-20,2020-11
2020-11,Agra,Fatehpur Sikri,Potato,Local,FAQ,2750,2980,2860,2020-11-19,2020-11
2020-11,Agra,Fatehpur Sikri,Potato,Local,FAQ,2750,2950,2875,2020-11-18,2020-11
2020-11,Agra,Fatehpur Sikri,Potato,Local,FAQ,2750,2950,2865,2020-11-17,2020-11
2020-11,Agra,Fatehpur Sikri,Potato,Local,FAQ,2800,2950,2890,2020-11-16,2020-11
2020-11,Agra,Fatehpur Sikri,Potato,Local,FAQ,2800,2950,2875,2020-11-14,2020-11
2020-11,Agra,Fatehpur Sikri,Potato,Local,FAQ,2700,3000,2850,2020-11-13,2020-11
2020-11,Agra,Fatehpur Sikri,Potato,Local,FAQ,2700,2950,2815,2020-11-12,2020-11
2020-11,Agra,Fatehpur Sikri,Potato,Local,FAQ,2650,2900,2780,2020-11-11,2020-11
2020-11,Agra,Fatehpur Sikri,Potato,Local,FAQ,2650,2950,2800,2020-11-10,2020-11
2020-11,Agra,Fatehpur Sikri,Potato,Local,FAQ,2650,2900,2765,2020-11-09,2020-11
2020-11,Agra,Fatehpur Sikri,Potato,Local,FAQ,2550,2850,2700,2020-11-07,2020-11
2020-11,Agra,Fatehpur Sikri,Potato,Local,FAQ,2500,2800,2665,2020-11-06,2020-11
2020-11,Agra,Fatehpur Sikri,Potato,Local,FAQ,2650,2900,2780,2020-11-05,2020-11
2020-11,Agra,Fatehpur Sikri,Potato,Local,FAQ,2700,2900,2795,2020-11-04,2020-11
2020-11,Agra,Fatehpur Sikri,Potato,Local,FAQ,2700,2900,2810,2020-11-03,2020-11
2020-11,Agra,Fatehpur Sikri,Potato,Local,FAQ,2680,2900,2780,2020-11-02,2020-11
2020-10,Agra,Fatehpur Sikri,Potato,Local,FAQ,2620,2850,2745,2020-10-31,2020-10
2020-10,Agra,Fatehpur Sikri,Potato,Local,FAQ,2600,2800,2685,2020-10-29,2020-10
2020-10,Agra,Fatehpur Sikri,Potato,Local,FAQ,2600,2850,2700,2020-10-28,2020-10
2020-10,Agra,Fatehpur Sikri,Potato,Local,FAQ,2570,2770,2670,2020-10-27,2020-10
2020-10,Agra,Fatehpur Sikri,Potato,Local,FAQ,2520,2750,2620,2020-10-24,2020-10
2020-10,Agra,Fatehpur Sikri,Potato,Local,FAQ,2470,2700,2570,2020-10-23,2020-10
2020-10,Agra,Fatehpur Sikri,Potato,Local,FAQ,2445,2645,2545,2020-10-22,2020-10
2020-10,Agra,Fatehpur Sikri,Potato,Local,FAQ,2400,2600,2500,2020-10-21,2020-10
2020-10,Agra,Fatehpur Sikri,Potato,Local,FAQ,2365,2565,2465,2020-10-20,2020-10
2020-10,Agra,Fatehpur Sikri,Potato,Local,FAQ,2325,2525,2425,2020-10-19,2020-10
2020-10,Agra,Fatehpur Sikri,Potato,Local,FAQ,2350,2550,2455,2020-10-17,2020-10
2020-10,Agra,Fatehpur Sikri,Potato,Local,FAQ,2400,2550,2470,2020-10-16,2020-10
2020-10,Agra,Fatehpur Sikri,Potato,Local,FAQ,2320,2540,2440,2020-10-15,2020-10
2020-10,Agra,Fatehpur Sikri,Potato,Local,FAQ,2300,2520,2415,2020-10-14,2020-10
2020-10,Agra,Fatehpur Sikri,Potato,Local,FAQ,2300,2450,2390,2020-10-13,2020-10
2020-10,Agra,Fatehpur Sikri,Potato,Local,FAQ,2320,2500,2410,2020-10-12,2020-10
2020-10,Agra,Fatehpur Sikri,Potato,Local,FAQ,2320,2480,2400,2020-10-10,2020-10
2020-10,Agra,Fatehpur Sikri,Potato,Local,FAQ,2340,2540,2495,2020-10-09,2020-10
2020-10,Agra,Fatehpur Sikri,Potato,Local,FAQ,2325,2525,2425,2020-10-08,2020-10
2020-10,Agra,Fatehpur Sikri,Potato,Local,FAQ,2340,2540,2440,2020-10-07,2020-10
2020-10,Agra,Fatehpur Sikri,Potato,Local,FAQ,2320,2500,2410,2020-10-06,2020-10
2020-10,Agra,Fatehpur Sikri,Potato,Local,FAQ,2350,2500,2425,2020-10-05,2020-10
2020-10,Agra,Fatehpur Sikri,Potato,Local,FAQ,2320,2480,2405,2020-10-03,2020-10
2020-10,Agra,Fatehpur Sikri,Potato,Local,FAQ,2350,2500,2420,2020-10-02,2020-10
2020-10,Agra,Fatehpur Sikri,Potato,Local,FAQ,2320,2480,2400,2020-10-01,2020-10
2020-09,Agra,Fatehpur Sikri,Potato,Local,FAQ,2320,2480,2405,2020-09-30,2020-09
2020-09,Agra,Fatehpur Sikri,Potato,Local,FAQ,2350,2480,2420,2020-09-29,2020-09
2020-09,Agra,Fatehpur Sikri,Potato,Local,FAQ,2340,2450,2390,2020-09-28,2020-09
2020-09,Agra,Fatehpur Sikri,Potato,Local,FAQ,2300,2450,2370,2020-09-26,2020-09
2020-09,Agra,Fatehpur Sikri,Potato,Local,FAQ,2300,2420,2350,2020-09-25,2020-09
2020-09,Agra,Fatehpur Sikri,Potato,Local,FAQ,2300,2420,2365,2020-09-24,2020-09
2020-09,Agra,Fatehpur Sikri,Potato,Local,FAQ,2260,2400,2340,2020-09-23,2020-09
2020-09,Agra,Fatehpur Sikri,Potato,Local,FAQ,2260,2380,2320,2020-09-22,2020-09
2020-09,Agra,Fatehpur Sikri,Potato,Local,FAQ,2270,2400,2345,2020-09-21,2020-09
2020-09,Agra,Fatehpur Sikri,Potato,Local,FAQ,2220,2380,2300,2020-09-19,2020-09
2020-09,Agra,Fatehpur Sikri,Potato,Local,FAQ,2200,2320,2280,2020-09-18,2020-09
2020-09,Agra,Fatehpur Sikri,Potato,Local,FAQ,2250,2350,2300,2020-09-17,2020-09
2020-09,Agra,Fatehpur Sikri,Potato,Local,FAQ,2200,2320,2250,2020-09-16,2020-09
2020-09,Agra,Fatehpur Sikri,Potato,Local,FAQ,2200,2340,2270,2020-09-15,2020-09
2020-09,Agra,Fatehpur Sikri,Potato,Local,FAQ,2200,2290,2245,2020-09-14,2020-09
2020-09,Agra,Fatehpur Sikri,Potato,Local,FAQ,2150,2250,2200,2020-09-12,2020-09
2020-09,Agra,Fatehpur Sikri,Potato,Local,FAQ,2100,2250,2170,2020-09-11,2020-09
2020-09,Agra,Fatehpur Sikri,Potato,Local,FAQ,2150,2220,2185,2020-09-10,2020-09
2020-09,Agra,Fatehpur Sikri,Potato,Local,FAQ,2100,2240,2160,2020-09-09,2020-09
2020-09,Agra,Fatehpur Sikri,Potato,Local,FAQ,2100,2240,2170,2020-09-08,2020-09
2020-09,Agra,Fatehpur Sikri,Potato,Local,FAQ,2070,2200,2145,2020-09-07,2020-09
2020-09,Agra,Fatehpur Sikri,Potato,Local,FAQ,2120,2200,2165,2020-09-05,2020-09
2020-09,Agra,Fatehpur Sikri,Potato,Local,FAQ,2060,2200,2135,2020-09-04,2020-09
2020-09,Agra,Fatehpur Sikri,Potato,Local,FAQ,2020,2200,2110,2020-09-03,2020-09
2020-09,Agra,Fatehpur Sikri,Potato,Local,FAQ,2060,2200,2140,2020-09-02,2020-09
2020-08,Agra,Fatehpur Sikri,Potato,Local,FAQ,2100,2220,2150,2020-08-31,2020-08
2020-08,Agra,Fatehpur Sikri,Potato,Local,FAQ,2040,2180,2100,2020-08-29,2020-08
2020-08,Agra,Fatehpur Sikri,Potato,Local,FAQ,2000,2120,2060,2020-08-28,2020-08
2020-08,Agra,Fatehpur Sikri,Potato,Local,FAQ,2000,2150,2075,2020-08-27,2020-08
2020-08,Agra,Fatehpur Sikri,Potato,Local,FAQ,2000,2120,2055,2020-08-26,2020-08
2020-08,Agra,Fatehpur Sikri,Potato,Local,FAQ,1940,2100,2020,2020-08-25,2020-08
2020-08,Agra,Fatehpur Sikri,Potato,Local,FAQ,0,0,2045,2020-08-24,2020-08
2020-08,Agra,Fatehpur Sikri,Potato,Local,FAQ,0,0,2010,2020-08-22,2020-08
2020-08,Agra,Fatehpur Sikri,Potato,Local,FAQ,1900,2050,1970,2020-08-21,2020-08
2020-08,Agra,Fatehpur Sikri,Potato,Local,FAQ,1880,2000,1945,2020-08-20,2020-08
2020-08,Agra,Fatehpur Sikri,Potato,Local,FAQ,1900,2030,1960,2020-08-19,2020-08
2020-08,Agra,Fatehpur Sikri,Potato,Local,FAQ,1830,2000,1925,2020-08-18,2020-08
2020-08,Agra,Fatehpur Sikri,Potato,Local,FAQ,1880,2020,1950,2020-08-17,2020-08
2020-08,Agra,Fatehpur Sikri,Potato,Local,FAQ,1900,2050,1970,2020-08-14,2020-08
2020-08,Agra,Fatehpur Sikri,Potato,Local,FAQ,1850,2020,1945,2020-08-13,2020-08
2020-08,Agra,Fatehpur Sikri,Potato,Local,FAQ,1830,2000,1920,2020-08-12,2020-08
2020-08,Agra,Fatehpur Sikri,Potato,Local,FAQ,1850,2000,1940,2020-08-11,2020-08
2020-08,Agra,Fatehpur Sikri,Potato,Local,FAQ,1820,1980,1910,2020-08-10,2020-08
2020-08,Agra,Fatehpur Sikri,Potato,Local,FAQ,1800,1920,1880,2020-08-08,2020-08
2020-08,Agra,Fatehpur Sikri,Potato,Local,FAQ,1820,1990,1900,2020-08-07,2020-08
2020-08,Agra,Fatehpur Sikri,Potato,Local,FAQ,1780,1940,1865,2020-08-06,2020-08
2020-08,Agra,Fatehpur Sikri,Potato,Local,FAQ,1800,1950,1885,2020-08-05,2020-08
2020-08,Agra,Fatehpur Sikri,Potato,Local,FAQ,1800,1950,1875,2020-08-04,2020-08
2020-08,Agra,Fatehpur Sikri,Potato,Local,FAQ,1800,1920,1860,2020-08-03,2020-08
2020-08,Agra,Fatehpur Sikri,Potato,Local,FAQ,1800,1980,1895,2020-08-01,2020-08
2020-07,Agra,Fatehpur Sikri,Potato,Local,FAQ,1840,2000,1930,2020-07-31,2020-07
2020-07,Agra,Fatehpur Sikri,Potato,Local,FAQ,1810,1980,1905,2020-07-30,2020-07
2020-07,Agra,Fatehpur Sikri,Potato,Local,FAQ,1800,2020,1920,2020-07-29,2020-07
2020-07,Agra,Fatehpur Sikri,Potato,Local,FAQ,1870,1920,1890,2020-07-28,2020-07
2020-07,Agra,Fatehpur Sikri,Potato,Local,FAQ,1800,1920,1865,2020-07-27,2020-07
2020-07,Agra,Fatehpur Sikri,Potato,Local,FAQ,1800,1950,1880,2020-07-25,2020-07
2020-07,Agra,Fatehpur Sikri,Potato,Local,FAQ,1780,1920,1850,2020-07-24,2020-07
2020-07,Agra,Fatehpur Sikri,Potato,Local,FAQ,1800,1960,1875,2020-07-23,2020-07
2020-07,Agra,Fatehpur Sikri,Potato,Local,FAQ,1820,1980,1900,2020-07-22,2020-07
2020-07,Agra,Fatehpur Sikri,Potato,Local,FAQ,1800,1950,1885,2020-07-21,2020-07
2020-07,Agra,Fatehpur Sikri,Potato,Local,FAQ,1760,1920,1850,2020-07-20,2020-07
2020-07,Agra,Fatehpur Sikri,Potato,Local,FAQ,0,0,1820,2020-07-18,2020-07
2020-07,Agra,Fatehpur Sikri,Potato,Local,FAQ,1680,1850,1780,2020-07-17,2020-07
2020-07,Agra,Fatehpur Sikri,Potato,Local,FAQ,1700,1820,1765,2020-07-16,2020-07
2020-07,Agra,Fatehpur Sikri,Potato,Local,FAQ,1720,1920,1800,2020-07-15,2020-07
2020-07,Agra,Fatehpur Sikri,Potato,Local,FAQ,1660,1820,1750,2020-07-14,2020-07
2020-07,Agra,Fatehpur Sikri,Potato,Local,FAQ,1700,1850,1780,2020-07-13,2020-07
2020-07,Agra,Fatehpur Sikri,Potato,Local,FAQ,1700,1820,1745,2020-07-11,2020-07
2020-07,Agra,Fatehpur Sikri,Potato,Local,FAQ,1650,1780,1715,2020-07-10,2020-07
2020-07,Agra,Fatehpur Sikri,Potato,Local,FAQ,1600,1750,1680,2020-07-09,2020-07
2020-07,Agra,Fatehpur Sikri,Potato,Local,FAQ,1560,1720,1645,2020-07-08,2020-07
2020-07,Agra,Fatehpur Sikri,Potato,Local,FAQ,1500,1670,1590,2020-07-07,2020-07
2020-07,Agra,Fatehpur Sikri,Potato,Local,FAQ,1500,1650,1575,2020-07-06,2020-07
2020-07,Agra,Fatehpur Sikri,Potato,Local,FAQ,1550,1700,1610,2020-07-04,2020-07
2020-07,Agra,Fatehpur Sikri,Potato,Local,FAQ,1500,1650,1580,2020-07-03,2020-07
2020-07,Agra,Fatehpur Sikri,Potato,Local,FAQ,1470,1600,1545,2020-07-02,2020-07
2020-07,Agra,Fatehpur Sikri,Potato,Local,FAQ,1440,1600,1525,2020-07-01,2020-07
2020-06,Agra,Fatehpur Sikri,Potato,Local,FAQ,1400,1550,1480,2020-06-30,2020-06
2020-06,Agra,Fatehpur Sikri,Potato,Local,FAQ,1420,1580,1510,2020-06-29,2020-06
2020-06,Agra,Fatehpur Sikri,Potato,Local,FAQ,1470,1620,1545,2020-06-27,2020-06
2020-06,Agra,Fatehpur Sikri,Potato,Local,FAQ,1450,1600,1525,2020-06-26,2020-06
2020-06,Agra,Fatehpur Sikri,Potato,Local,FAQ,1430,1590,1505,2020-06-25,2020-06
2020-06,Agra,Fatehpur Sikri,Potato,Local,FAQ,1460,1590,1520,2020-06-24,2020-06
2020-06,Agra,Fatehpur Sikri,Potato,Local,FAQ,1400,1540,1485,2020-06-23,2020-06
2020-06,Agra,Fatehpur Sikri,Potato,Local,FAQ,1370,1520,1445,2020-06-22,2020-06
2020-06,Agra,Fatehpur Sikri,Potato,Local,FAQ,1430,1570,1500,2020-06-20,2020-06
2020-06,Agra,Fatehpur Sikri,Potato,Local,FAQ,1380,1520,1465,2020-06-19,2020-06
2020-06,Agra,Fatehpur Sikri,Potato,Local,FAQ,1370,1520,1450,2020-06-18,2020-06
2020-06,Agra,Fatehpur Sikri,Potato,Local,FAQ,1400,1520,1465,2020-06-17,2020-06
2020-06,Agra,Fatehpur Sikri,Potato,Local,FAQ,1360,1520,1440,2020-06-16,2020-06
2020-06,Agra,Fatehpur Sikri,Potato,Local,FAQ,1320,1450,1380,2020-06-15,2020-06
2020-06,Agra,Fatehpur Sikri,Potato,Local,FAQ,0,0,1410,2020-06-13,2020-06
2020-06,Agra,Fatehpur Sikri,Potato,Local,FAQ,1340,1480,1405,2020-06-12,2020-06
2020-06,Agra,Fatehpur Sikri,Potato,Local,FAQ,1360,1500,1425,2020-06-11,2020-06
2020-06,Agra,Fatehpur Sikri,Potato,Local,FAQ,1320,1540,1415,2020-06-10,2020-06
2020-06,Agra,Fatehpur Sikri,Potato,Local,FAQ,1300,1450,1380,2020-06-09,2020-06
2020-06,Agra,Fatehpur Sikri,Potato,Local,FAQ,1300,1420,1365,2020-06-08,2020-06
2020-06,Agra,Fatehpur Sikri,Potato,Local,FAQ,1320,1450,1385,2020-06-05,2020-06
2020-06,Agra,Fatehpur Sikri,Potato,Local,FAQ,1380,1420,1405,2020-06-04,2020-06
2020-06,Agra,Fatehpur Sikri,Potato,Local,FAQ,1300,1450,1395,2020-06-03,2020-06
2020-06,Agra,Fatehpur Sikri,Potato,Local,FAQ,1340,1480,1410,2020-06-02,2020-06
2020-06,Agra,Fatehpur Sikri,Potato,Local,FAQ,1300,1450,1380,2020-06-01,2020-06
2020-05,Agra,Fatehpur Sikri,Potato,Local,FAQ,1350,1480,1410,2020-05-30,2020-05
2020-05,Agra,Fatehpur Sikri,Potato,Local,FAQ,1300,1450,1380,2020-05-29,2020-05
2020-05,Agra,Fatehpur Sikri,Potato,Local,FAQ,1340,1480,1400,2020-05-28,2020-05
2020-05,Agra,Fatehpur Sikri,Potato,Local,FAQ,1300,1420,1375,2020-05-27,2020-05
2020-05,Agra,Fatehpur Sikri,Potato,Local,FAQ,1300,1430,1365,2020-05-26,2020-05
2020-05,Agra,Fatehpur Sikri,Potato,Local,FAQ,1300,1420,1345,2020-05-25,2020-05
2020-05,Agra,Fatehpur Sikri,Potato,Local,FAQ,1300,1450,1380,2020-05-23,2020-05
2020-05,Agra,Fatehpur Sikri,Potato,Local,FAQ,1000,1090,1045,2020-05-22,2020-05
2020-05,Agra,Fatehpur Sikri,Potato,Local,FAQ,1380,1500,1440,2020-05-21,2020-05
2020-05,Agra,Fatehpur Sikri,Potato,Local,FAQ,1370,1490,1425,2020-05-20,2020-05
2020-05,Agra,Fatehpur Sikri,Potato,Local,FAQ,1340,1460,1400,2020-05-19,2020-05
2020-05,Agra,Fatehpur Sikri,Potato,Local,FAQ,1320,1450,1390,2020-05-18,2020-05
2020-05,Agra,Fatehpur Sikri,Potato,Local,FAQ,1350,1480,1415,2020-05-16,2020-05
2020-05,Agra,Fatehpur Sikri,Potato,Local,FAQ,1340,1480,1400,2020-05-15,2020-05
2020-05,Agra,Fatehpur Sikri,Potato,Local,FAQ,1280,1420,1365,2020-05-14,2020-05
2020-05,Agra,Fatehpur Sikri,Potato,Local,FAQ,1300,1420,1355,2020-05-13,2020-05
2020-05,Agra,Fatehpur Sikri,Potato,Local,FAQ,1800,1940,1870,2020-05-12,2020-05
2020-05,Agra,Fatehpur Sikri,Potato,Local,FAQ,1300,1420,1350,2020-05-11,2020-05
2020-05,Agra,Fatehpur Sikri,Potato,Local,FAQ,1320,1450,1385,2020-05-09,2020-05
2020-05,Agra,Fatehpur Sikri,Potato,Local,FAQ,1300,1450,1365,2020-05-08,2020-05
2020-05,Agra,Fatehpur Sikri,Potato,Local,FAQ,1340,1480,1400,2020-05-07,2020-05
2020-05,Agra,Fatehpur Sikri,Potato,Local,FAQ,1250,1400,1335,2020-05-06,2020-05
2020-05,Agra,Fatehpur Sikri,Potato,Local,FAQ,1300,1440,1360,2020-05-05,2020-05
2020-05,Agra,Fatehpur Sikri,Potato,Local,FAQ,1300,1450,1385,2020-05-04,2020-05
2020-05,Agra,Fatehpur Sikri,Potato,Local,FAQ,1340,1480,1400,2020-05-02,2020-05
2020-05,Agra,Fatehpur Sikri,Potato,Local,FAQ,1380,1500,1440,2020-05-01,2020-05
2020-04,Agra,Fatehpur Sikri,Potato,Local,FAQ,1350,1460,1400,2020-04-30,2020-04
2020-04,Agra,Fatehpur Sikri,Potato,Local,FAQ,1360,1480,1410,2020-04-29,2020-04
2020-04,Agra,Fatehpur Sikri,Potato,Local,FAQ,1320,1460,1380,2020-04-28,2020-04
2020-04,Agra,Fatehpur Sikri,Potato,Local,FAQ,1300,1450,1380,2020-04-27,2020-04
2020-04,Agra,Fatehpur Sikri,Potato,Local,FAQ,1320,1450,1390,2020-04-25,2020-04
2020-04,Agra,Fatehpur Sikri,Potato,Local,FAQ,1320,1450,1375,2020-04-24,2020-04
2020-04,Agra,Fatehpur Sikri,Potato,Local,FAQ,1300,1420,1355,2020-04-23,2020-04
2020-04,Agra,Fatehpur Sikri,Potato,Local,FAQ,1260,1400,1345,2020-04-22,2020-04
2020-04,Agra,Fatehpur Sikri,Potato,Local,FAQ,1240,1400,1320,2020-04-21,2020-04
2020-04,Agra,Fatehpur Sikri,Potato,Local,FAQ,1260,1400,1340,2020-04-20,2020-04
2020-04,Agra,Fatehpur Sikri,Potato,Local,FAQ,1260,1400,1325,2020-04-18,2020-04
2020-04,Agra,Fatehpur Sikri,Potato,Local,FAQ,1260,1420,1365,2020-04-17,2020-04
2020-04,Agra,Fatehpur Sikri,Potato,Local,FAQ,1260,1400,1345,2020-04-16,2020-04
2020-04,Agra,Fatehpur Sikri,Potato,Local,FAQ,1240,1400,1320,2020-04-15,2020-04
2020-04,Agra,Fatehpur Sikri,Potato,Local,FAQ,1300,1420,1355,2020-04-14,2020-04
2020-04,Agra,Fatehpur Sikri,Potato,Local,FAQ,1250,1420,1340,2020-04-13,2020-04
2020-04,Agra,Fatehpur Sikri,Potato,Local,FAQ,1240,1400,1310,2020-04-11,2020-04
2020-04,Agra,Fatehpur Sikri,Potato,Local,FAQ,1260,1400,1335,2020-04-10,2020-04
2020-04,Agra,Fatehpur Sikri,Potato,Local,FAQ,1260,1380,1320,2020-04-09,2020-04
2020-04,Agra,Fatehpur Sikri,Potato,Local,FAQ,1280,1400,1355,2020-04-08,2020-04
2020-04,Agra,Fatehpur Sikri,Potato,Local,FAQ,1280,1400,1340,2020-04-07,2020-04
2020-04,Agra,Fatehpur Sikri,Potato,Local,FAQ,1300,1420,1365,2020-04-06,2020-04
2020-04,Agra,Fatehpur Sikri,Potato,Local,FAQ,1300,1440,1380,2020-04-04,2020-04
2020-04,Agra,Fatehpur Sikri,Potato,Local,FAQ,1260,1450,1355,2020-04-03,2020-04
2020-04,Agra,Fatehpur Sikri,Potato,Local,FAQ,1300,1450,1370,2020-04-02,2020-04
2020-04,Agra,Fatehpur Sikri,Potato,Local,FAQ,1220,1450,1340,2020-04-01,2020-04
2020-03,Agra,Fatehpur Sikri,Potato,Local,FAQ,1160,1320,1245,2020-03-30,2020-03
2020-03,Agra,Fatehpur Sikri,Potato,Local,FAQ,1060,1220,1145,2020-03-21,2020-03
2020-03,Agra,Fatehpur Sikri,Potato,Local,FAQ,1020,1220,1100,2020-03-20,2020-03
2020-03,Agra,Fatehpur Sikri,Potato,Local,FAQ,1040,1240,1120,2020-03-19,2020-03
2020-03,Agra,Fatehpur Sikri,Potato,Local,FAQ,1060,1220,1145,2020-03-18,2020-03
2020-03,Agra,Fatehpur Sikri,Potato,Local,FAQ,1050,1200,1125,2020-03-16,2020-03
2020-03,Agra,Fatehpur Sikri,Potato,Local,FAQ,1050,1200,1140,2020-03-14,2020-03
2020-03,Agra,Fatehpur Sikri,Potato,Local,FAQ,1100,1250,1175,2020-03-13,2020-03
2020-03,Agra,Fatehpur Sikri,Potato,Local,FAQ,1040,1180,1100,2020-03-12,2020-03
2020-03,Agra,Fatehpur Sikri,Potato,Local,FAQ,1000,1150,1070,2020-03-11,2020-03
2020-03,Agra,Fatehpur Sikri,Potato,Local,FAQ,940,1050,1000,2020-03-07,2020-03
2020-03,Agra,Fatehpur Sikri,Potato,Local,FAQ,900,1040,980,2020-03-06,2020-03
2020-03,Agra,Fatehpur Sikri,Potato,Local,FAQ,880,1020,960,2020-03-05,2020-03
2020-03,Agra,Fatehpur Sikri,Potato,Local,FAQ,900,1040,975,2020-03-04,2020-03
2020-03,Agra,Fatehpur Sikri,Potato,Local,FAQ,880,1000,940,2020-03-03,2020-03
2020-03,Agra,Fatehpur Sikri,Potato,Local,FAQ,830,980,905,2020-03-02,2020-03
2020-02,Agra,Fatehpur Sikri,Potato,Local,FAQ,800,950,890,2020-02-29,2020-02
2020-02,Agra,Fatehpur Sikri,Potato,Local,FAQ,800,940,880,2020-02-28,2020-02
2020-02,Agra,Fatehpur Sikri,Potato,Local,FAQ,800,980,895,2020-02-27,2020-02
2020-02,Agra,Fatehpur Sikri,Potato,Local,FAQ,800,950,865,2020-02-26,2020-02
2020-02,Agra,Fatehpur Sikri,Potato,Local,FAQ,800,940,880,2020-02-25,2020-02
2020-02,Agra,Fatehpur Sikri,Potato,Local,FAQ,800,970,890,2020-02-24,2020-02
2020-02,Agra,Fatehpur Sikri,Potato,Local,FAQ,0,0,865,2020-02-22,2020-02
2020-02,Agra,Fatehpur Sikri,Potato,Local,FAQ,0,0,900,2020-02-21,2020-02
2020-02,Agra,Fatehpur Sikri,Potato,Local,FAQ,900,1040,950,2020-02-20,2020-02
2020-02,Agra,Fatehpur Sikri,Potato,Local,FAQ,900,1050,975,2020-02-19,2020-02
2020-02,Agra,Fatehpur Sikri,Potato,Local,FAQ,900,1050,965,2020-02-18,2020-02
2020-02,Agra,Fatehpur Sikri,Potato,Local,FAQ,900,1050,980,2020-02-17,2020-02
2020-02,Agra,Fatehpur Sikri,Potato,Local,FAQ,900,1040,970,2020-02-15,2020-02
2020-02,Agra,Fatehpur Sikri,Potato,Local,FAQ,900,1020,950,2020-02-14,2020-02
2020-02,Agra,Fatehpur Sikri,Potato,Local,FAQ,900,1050,980,2020-02-13,2020-02
2020-02,Agra,Fatehpur Sikri,Potato,Local,FAQ,950,1100,1030,2020-02-12,2020-02
2020-02,Agra,Fatehpur Sikri,Potato,Local,FAQ,930,1080,1000,2020-02-11,2020-02
2020-02,Agra,Fatehpur Sikri,Potato,Local,FAQ,900,1050,980,2020-02-10,2020-02
2020-02,Agra,Fatehpur Sikri,Potato,Local,FAQ,0,0,1025,2020-02-08,2020-02
2020-02,Agra,Fatehpur Sikri,Potato,Local,FAQ,0,0,1010,2020-02-07,2020-02
2020-02,Agra,Fatehpur Sikri,Potato,Local,FAQ,0,0,1040,2020-02-06,2020-02
